	locus	Genus	Species	environment	character	IS26	length	CDS	gene counts	Gene_proportion
590	NC_019063	Escherichia	coli		mosaic		88803.0	96.0	5.0	0.052083333333333336
592	NC_019078	Escherichia	coli		static		6952.0	10.0	0.0	0.0
593	NC_009132	Escherichia	coli		mosaic		63946.0	71.0	4.0	0.056338028169014086
603	NC_019148	Staphylococcus	aureus		mosaic		25961.0	22.0	4.0	0.18181818181818182
605	NC_019150	Staphylococcus	aureus		mosaic		27069.0	38.0	4.0	0.10526315789473684
606	NC_018956	Staphylococcus	aureus		mosaic		27068.0	36.0	4.0	0.1111111111111111
607	NC_018957	Staphylococcus	aureus		mosaic		26972.0	38.0	4.0	0.10526315789473684
609	NC_018963	Staphylococcus	aureus		mosaic		27067.0	37.0	4.0	0.10810810810810811
610	NC_018967	Staphylococcus	aureus		static		30127.0	43.0	0.0	0.0
611	NC_018968	Staphylococcus	aureus		static		28404.0	40.0	3.0	0.075
613	NC_018974	Staphylococcus	aureus		mosaic		27070.0	39.0	4.0	0.10256410256410256
617	NC_019152	Klebsiella	pneumoniae		mosaic		21138.0	14.0	1.0	0.07142857142857142
619	NC_019153	Klebsiella	pneumoniae		mosaic		162746.0	137.0	5.0	0.0364963503649635
620	NC_019154	Klebsiella	pneumoniae		mosaic		61881.0	72.0	1.0	0.013888888888888888
621	NC_019155	Klebsiella	pneumoniae		mosaic		115300.0	108.0	3.0	0.027777777777777776
623	NC_019159	Klebsiella	pneumoniae		mosaic		13636.0	12.0	1.0	0.08333333333333333
624	NC_019162	Klebsiella	pneumoniae		mosaic		54035.0	52.0	2.0	0.038461538461538464
625	NC_019163	Klebsiella	pneumoniae		mosaic		41187.0	52.0	1.0	0.019230769230769232
626	NC_019165	Klebsiella	pneumoniae		mosaic		107748.0	116.0	4.0	0.034482758620689655
627	NC_018959	Staphylococcus	aureus		mosaic		27059.0	39.0	5.0	0.1282051282051282
629	NC_018961	Staphylococcus	aureus		mosaic		27068.0	36.0	4.0	0.1111111111111111
630	NC_018976	Staphylococcus	aureus		mosaic		27425.0	34.0	3.0	0.08823529411764706
631	NC_019156	Klebsiella	pneumoniae		mosaic		15101.0	16.0	1.0	0.0625
632	NC_019157	Klebsiella	pneumoniae		mosaic		43380.0	41.0	1.0	0.024390243902439025
633	NC_019158	Klebsiella	pneumoniae		mosaic		137813.0	165.0	4.0	0.024242424242424242
652	NC_019197	Shigella	flexneri		mosaic		136694.0	165.0	0.0	0.0
654	NC_019199	Acinetobacter	baumannii		mosaic		8964.0	11.0	1.0	0.09090909090909091
656	NC_019202	Pseudomonas	aeruginosa		static		103532.0	105.0	0.0	0.0
662	NC_019213	Enterococcus	faecalis		mosaic		42602.0	40.0	7.0	0.175
664	NC_019217	uncultured	bacterium		mosaic		58274.0	54.0	6.0	0.1111111111111111
672	NC_019229	Rickettsia	felis		static		62882.0	64.0	0.0	0.0
676	NC_019234	Yersinia	enterocolitica		mosaic		66845.0	72.0	0.0	0.0
690	NC_019254	Shigella	sp.		mosaic		54291.0	70.0	0.0	0.0
691	NC_019256	Shigella	sp.		mosaic		32533.0	44.0	0.0	0.0
692	NC_019257	Clostridium	perfringens		mosaic		70192.0	83.0	0.0	0.0
694	NC_019259	Clostridium	perfringens		static		48787.0	52.0	1.0	0.019230769230769232
696	NC_019261	Riemerella	anatipestifer		mosaic		11435.0	10.0	3.0	0.3
698	NC_019263	Delftia	acidovorans		mosaic		77429.0	84.0	0.0	0.0
699	NC_019264	Delftia	acidovorans		mosaic		60421.0	64.0	0.0	0.0
700	NC_019267	Serratia	marcescens		mosaic		12957.0	10.0	2.0	0.2
701	NC_019268	Acinetobacter	lwoffii		mosaic		47274.0	46.0	2.0	0.043478260869565216
706	NC_019274	Psychrobacter	sp.		static		34467.0	33.0	0.0	0.0
709	NC_019281	Acinetobacter	lwoffii		mosaic		46165.0	44.0	2.0	0.045454545454545456
710	NC_019283	Delftia	acidovorans		mosaic		74280.0	79.0	0.0	0.0
716	NC_019299	uncultured	bacterium		mosaic		57951.0	53.0	3.0	0.05660377358490566
722	NC_019307	Streptomyces	sp.		static		84833.0	129.0	0.0	0.0
724	NC_019326	Arthrobacter	sp.		static		47826.0	52.0	0.0	0.0
725	NC_019327	Acetobacter	pasteurianus		static		20898.0	32.0	0.0	0.0
726	NC_019329	Sulfitobacter	sp.		static		10588.0	15.0	0.0	0.0
727	NC_019330	Arthrobacter	sp.		static		61044.0	73.0	0.0	0.0
728	NC_019331	Arthrobacter	sp.		mosaic		98081.0	112.0	0.0	0.0
729	NC_019332	Arthrobacter	sp.		mosaic		90042.0	104.0	0.0	0.0
730	NC_019334	Pseudomonas	syringae		mosaic		34526.0	52.0	0.0	0.0
731	NC_019335	Salmonella	sp.		static		88115.0	104.0	0.0	0.0
732	NC_019336	Salmonella	sp.		static		86904.0	101.0	0.0	0.0
733	NC_019337	Acetobacter	pasteurianus		static		30498.0	42.0	0.0	0.0
734	NC_019339	Arthrobacter	sp.		static		103121.0	113.0	0.0	0.0
735	NC_019342	Salmonella	sp.		static		130175.0	180.0	0.0	0.0
736	NC_019343	Salmonella	sp.		static		67727.0	102.0	0.0	0.0
738	NC_019346	Enterobacter	cloacae		mosaic		66531.0	68.0	1.0	0.014705882352941176
741	NC_019349	Lactococcus	lactis		static		12067.0	11.0	0.0	0.0
742	NC_019350	Lactococcus	lactis		mosaic		14419.0	11.0	0.0	0.0
743	NC_019351	Lactococcus	lactis		static		22388.0	23.0	0.0	0.0
744	NC_019354	Tetragenococcus	muriaticus		mosaic		21361.0	13.0	0.0	0.0
745	NC_019355	Tetragenococcus	muriaticus		mosaic		23196.0	14.0	0.0	0.0
746	NC_019356	Paracoccus	marcusii		static		7672.0	12.0	0.0	0.0
748	NC_019362	Sulfitobacter	guttiformis		static		53184.0	32.0	0.0	0.0
750	NC_019364	Sulfitobacter	guttiformis		static		118476.0	110.0	0.0	0.0
751	NC_019365	Streptococcus	infantis		static		11221.0	10.0	1.0	0.1
752	NC_019366	Paracoccus	aestuarii		static		13005.0	15.0	0.0	0.0
753	NC_019367	Paracoccus	marcusii		static		35952.0	27.0	0.0	0.0
754	NC_019368	Enterobacter	cloacae		mosaic		87731.0	98.0	6.0	0.061224489795918366
758	NC_019375	Providencia	stuartii		mosaic		180184.0	205.0	5.0	0.024390243902439025
759	NC_019376	Sphingobium	fuliginis		mosaic		37317.0	39.0	0.0	0.0
760	NC_019377	Lactococcus	lactis		static		55395.0	44.0	0.0	0.0
761	NC_019378	Burkholderia	cepacia		mosaic		99001.0	60.0	0.0	0.0
763	NC_019284	Enterococcus	faecalis		mosaic		47277.0	41.0	7.0	0.17073170731707318
764	NC_019285	Haloferax	lucentense		static		10795.0	13.0	0.0	0.0
770	NC_019291	Planobispora	rosea		static		15520.0	18.0	0.0	0.0
778	NC_019369	Burkholderia	cepacia		mosaic		82988.0	89.0	0.0	0.0
780	NC_019218	uncultured	bacterium		mosaic		59113.0	54.0	3.0	0.05555555555555555
786	NC_019361	[Haemophilus]	parasuis		mosaic		15672.0	16.0	5.0	0.3125
787	NC_019328	Pseudomonas	syringae		static		76232.0	105.0	0.0	0.0
789	NC_019338	Arthrobacter	sp.		mosaic		88007.0	98.0	0.0	0.0
790	NC_019380	Aeromonas	hydrophila		mosaic		165906.0	146.0	4.0	0.0273972602739726
791	NC_019381	Pasteurella	multocida		mosaic		13551.0	16.0	2.0	0.125
793	NC_019341	Pseudomonas	syringae		static		41724.0	65.0	0.0	0.0
794	NC_017767	Thermus	thermophilus		mosaic		81151.0	89.0	0.0	0.0
800	NC_019248	Bartonella	sp.		static		28653.0	29.0	0.0	0.0
801	NC_019344	Serratia	marcescens		mosaic		81793.0	111.0	0.0	0.0
803	NC_004444	Pseudomonas	resinovorans		mosaic		199035.0	198.0	0.0	0.0
806	NC_019360	Citrobacter	freundii		mosaic		288920.0	262.0	7.0	0.026717557251908396
807	NC_019384	Klebsiella	pneumoniae		mosaic		53286.0	51.0	2.0	0.0392156862745098
808	NC_011838	Pseudomonas	putida		mosaic		200231.0	199.0	0.0	0.0
809	NC_019389	Klebsiella	pneumoniae		mosaic		127508.0	124.0	9.0	0.07258064516129033
810	NC_019390	Klebsiella	pneumoniae		mosaic		207819.0	168.0	0.0	0.0
812	NC_019553	Oenococcus	oeni		mosaic		18332.0	18.0	0.0	0.0
813	NC_019554	Oenococcus	oeni		static		21926.0	26.0	0.0	0.0
814	NC_019534	Bacteroides	fragilis		static		12817.0	16.0	1.0	0.0625
820	NC_019687	Clostridium	perfringens		mosaic		65875.0	73.0	1.0	0.0136986301369863
821	NC_019688	Clostridium	perfringens		static		81693.0	82.0	0.0	0.0
831	NC_019883	Thermococcus	sp.		static		12974.0	13.0	0.0	0.0
832	NC_019884	Thermococcus	sp.		static		13322.0	16.0	0.0	0.0
833	NC_019885	Thermococcus	sp.		static		10556.0	16.0	0.0	0.0
834	NC_019886	Thermococcus	sp.		static		8576.0	11.0	0.0	0.0
835	NC_019887	Thermococcus	sp.		static		11041.0	16.0	0.0	0.0
836	NC_019888	Klebsiella	pneumoniae		mosaic		83712.0	80.0	5.0	0.0625
837	NC_019889	Klebsiella	pneumoniae		mosaic		87185.0	93.0	5.0	0.053763440860215055
838	NC_019899	Klebsiella	pneumoniae		mosaic		47387.0	54.0	1.0	0.018518518518518517
848	NC_020088	Klebsiella	pneumoniae		mosaic		51160.0	67.0	5.0	0.07462686567164178
850	NC_020121	Xylella	fastidiosa		static		38297.0	40.0	0.0	0.0
854	NC_013951	Klebsiella	pneumoniae		mosaic		147416.0	196.0	5.0	0.025510204081632654
856	NC_015956	Riemerella	anatipestifer		mosaic		11704.0	10.0	3.0	0.3
859	NC_014384	Escherichia	coli		mosaic		118525.0	117.0	6.0	0.05128205128205128
860	NC_001371	Escherichia	coli		static		6646.0	23.0	0.0	0.0
861	NC_010372	Myxococcus	fulvus		static		18634.0	23.0	0.0	0.0
863	NC_006909	Leptospirillum	ferrooxidans		static		28012.0	33.0	0.0	0.0
864	NC_006134	Campylobacter	coli		mosaic		44707.0	50.0	1.0	0.02
867	NC_005012	Campylobacter	jejuni		static		37468.0	53.0	0.0	0.0
868	NC_006135	Campylobacter	jejuni		mosaic		45205.0	49.0	1.0	0.02040816326530612
869	NC_007141	Campylobacter	jejuni		mosaic		45210.0	44.0	1.0	0.022727272727272728
873	NC_004949	Helicobacter	pylori		static		18291.0	15.0	0.0	0.0
874	NC_004950	Helicobacter	pylori		mosaic		10970.0	15.0	0.0	0.0
875	NC_010884	Helicobacter	pylori		static		9153.0	11.0	0.0	0.0
877	NC_013547	Helicobacter	pylori		static		9897.0	13.0	0.0	0.0
882	NC_016968	Comamonas	testosteroni		mosaic		79291.0	76.0	0.0	0.0
883	NC_016978	Comamonas	testosteroni		mosaic		84204.0	85.0	0.0	0.0
884	NC_005240	Xanthomonas	citri		static		37106.0	38.0	0.0	0.0
885	NC_002575	Agrobacterium	rhizogenes		static		217594.0	173.0	0.0	0.0
886	NC_010841	Agrobacterium	rhizogenes		static		185462.0	146.0	0.0	0.0
890	NC_009966	Fluoribacter	dumoffii		mosaic		66512.0	57.0	0.0	0.0
892	NC_010893	Moraxella	bovis		static		44215.0	28.0	0.0	0.0
893	NC_010900	Moraxella	bovis		static		27075.0	33.0	0.0	0.0
898	NC_008459	Bordetella	pertussis		static		41268.0	46.0	0.0	0.0
900	NC_010643	Providencia	rettgeri		mosaic		39792.0	40.0	3.0	0.075
903	NC_011759	Yersinia	pseudotuberculosis		static		94967.0	100.0	0.0	0.0
909	NC_009352	Aeromonas	salmonicida		mosaic		18536.0	16.0	0.0	0.0
911	NC_006143	Aeromonas	caviae		mosaic		84749.0	92.0	2.0	0.021739130434782608
915	NC_016850	Aliivibrio	fischeri		static		32073.0	37.0	0.0	0.0
916	NC_016853	Aliivibrio	fischeri		static		48951.0	83.0	0.0	0.0
918	NC_002473	Vibrio	parahaemolyticus		static		8784.0	10.0	0.0	0.0
920	NC_009701	Vibrio	vulnificus		mosaic		68446.0	71.0	1.0	0.014084507042253521
921	NC_009702	Vibrio	vulnificus		mosaic		56628.0	69.0	0.0	0.0
924	NC_002579	Aggregatibacter	actinomycetemcomitans		static		25407.0	36.0	0.0	0.0
930	NC_002118	Coxiella	burnetii		static		37329.0	37.0	0.0	0.0
931	NC_002131	Coxiella	burnetii		mosaic		32601.0	34.0	0.0	0.0
942	NC_010864	Pediococcus	acidilactici		static		11661.0	16.0	2.0	0.125
946	NC_013944	Staphylococcus	simulans		mosaic		55171.0	49.0	3.0	0.061224489795918366
947	NC_013945	Staphylococcus	simulans		mosaic		28613.0	26.0	3.0	0.11538461538461539
949	NC_005076	Staphylococcus	sciuri		static		17108.0	14.0	4.0	0.2857142857142857
960	NC_010540	Lactococcus	garvieae		mosaic		20034.0	20.0	3.0	0.15
964	NC_001496	Bacillus	anthracis		mosaic		181654.0	142.0	0.0	0.0
965	NC_002146	Bacillus	anthracis		mosaic		96231.0	84.0	0.0	0.0
966	NC_010924	Bacillus	cereus		mosaic		270082.0	235.0	0.0	0.0
968	NC_014757	Bacillus	cereus		static		56149.0	65.0	0.0	0.0
971	NC_005311	Bacillus	licheniformis		static		9150.0	11.0	0.0	0.0
975	NC_006870	Bacillus	mycoides		static		14218.0	14.0	0.0	0.0
977	NC_005242	Lysinibacillus	sphaericus		static		11066.0	23.0	0.0	0.0
979	NC_010420	Geobacillus	stearothermophilus		static		62830.0	61.0	0.0	0.0
982	NC_002075	Bacillus	subtilis		static		7949.0	13.0	0.0	0.0
986	NC_015148	Bacillus	subtilis		mosaic		65774.0	108.0	1.0	0.009259259259259259
988	NC_005328	Bacillus	methanolicus		static		19167.0	15.0	0.0	0.0
990	NC_012551	Lactobacillus	brevis		mosaic		65037.0	48.0	0.0	0.0
995	NC_014620	Lactobacillus	casei		static		13908.0	13.0	0.0	0.0
1004	NC_010603	Lactobacillus	reuteri		mosaic		12160.0	14.0	1.0	0.07142857142857142
1012	NC_003227	Corynebacterium	glutamicum		mosaic		27856.0	27.0	2.0	0.07407407407407407
1014	NC_007101	Spiroplasma	citri		static		13374.0	10.0	0.0	0.0
1016	NC_008318	Thermoplasma	acidophilum		static		15723.0	18.0	0.0	0.0
1020	NC_004734	Acidithiobacillus	caldus		static		14155.0	16.0	0.0	0.0
1021	NC_010600	Acidithiobacillus	caldus		mosaic		65158.0	45.0	0.0	0.0
1022	NC_010847	Paracoccus	aminophilus		static		18563.0	17.0	0.0	0.0
1024	NC_005913	Beet	leafhopper		static		10785.0	11.0	0.0	0.0
1025	NC_014653	Photobacterium	damselae		static		153429.0	172.0	0.0	0.0
1026	NC_016983	Photobacterium	damselae		mosaic		204052.0	234.0	4.0	0.017094017094017096
1027	NC_008441	Streptomyces	laurentii		static		15397.0	10.0	0.0	0.0
1031	NC_004852	Sulfolobus	islandicus		static		24554.0	38.0	0.0	0.0
1035	NC_012219	Clostridium	botulinum		static		106981.0	122.0	0.0	0.0
1036	NC_003458	Lactobacillus	acidophilus		static		13913.0	15.0	0.0	0.0
1038	NC_005001	Corynebacterium	diphtheriae		static		15100.0	15.0	1.0	0.06666666666666667
1044	NC_005909	Pseudomonas	alcaligenes		mosaic		32743.0	29.0	0.0	0.0
1045	NC_004939	Corynebacterium	striatum		mosaic		51409.0	39.0	5.0	0.1282051282051282
1050	NC_004956	Pseudomonas	sp.		mosaic		108845.0	104.0	0.0	0.0
1051	NC_007800	Bibersteinia	trehalosi		mosaic		14969.0	15.0	2.0	0.13333333333333333
1052	NC_006400	Spiroplasma	kunkelii		static		14615.0	18.0	0.0	0.0
1056	NC_010523	Tetragenococcus	halophilus		mosaic		29924.0	27.0	0.0	0.0
1058	NC_015255	Tetragenococcus	halophilus		mosaic		36638.0	29.0	0.0	0.0
1059	NC_015257	Tetragenococcus	halophilus		mosaic		23071.0	20.0	0.0	0.0
1061	NC_010872	Xanthomonas	axonopodis		static		15143.0	16.0	0.0	0.0
1062	NC_007184	Sodalis	glossinidius		static		27240.0	27.0	0.0	0.0
1063	NC_007186	Sodalis	glossinidius		static		19201.0	23.0	0.0	0.0
1065	NC_006571	Streptomyces	albulus		static		36955.0	16.0	0.0	0.0
1068	NC_002117	Chlamydia	psittaci		mosaic		7553.0	10.0	0.0	0.0
1070	NC_006493	Sulfolobus	sp.		static		41229.0	52.0	0.0	0.0
1072	NC_006830	Achromobacter	xylosoxidans		mosaic		98192.0	100.0	0.0	0.0
1078	NC_009476	Aeromonas	bestiarum		mosaic		24716.0	16.0	4.0	0.25
1081	NC_006466	Cupriavidus	metallidurans		mosaic		233755.0	177.0	0.0	0.0
1082	NC_006525	Cupriavidus	metallidurans		mosaic		171461.0	114.0	0.0	0.0
1087	NC_002806	Microscilla	sp.		static		101648.0	64.0	0.0	0.0
1089	NC_005307	Gordonia	westfalica		static		101016.0	105.0	0.0	0.0
1093	NC_008308	Sphingomonas	sp.		mosaic		254797.0	263.0	0.0	0.0
1095	NC_004834	Erwinia	sp.		static		29593.0	22.0	0.0	0.0
1098	NC_006912	Streptomyces	sp.		static		39360.0	44.0	0.0	0.0
1101	NC_007927	Streptomyces	sp.		static		20252.0	26.0	0.0	0.0
1115	NC_010614	Vibrio	tapetis		static		82266.0	85.0	0.0	0.0
1116	NC_004574	Ruegeria	sp.		static		148650.0	133.0	0.0	0.0
1119	NC_003490	Corynebacterium	jeikeium		static		14875.0	16.0	0.0	0.0
1122	NC_010598	Sulfolobus	islandicus		static		25960.0	41.0	0.0	0.0
1125	NC_015149	Bacillus	subtilis		static		85603.0	104.0	0.0	0.0
1126	NC_006907	Leptospirillum	ferrooxidans		static		28878.0	32.0	0.0	0.0
1131	NC_010370	Laribacter	hongkongensis		mosaic		15665.0	12.0	1.0	0.08333333333333333
1133	NC_010492	Arthrobacter	sp.		static		49633.0	63.0	0.0	0.0
1135	NC_010608	Exiguobacterium	arabatum		static		38945.0	42.0	0.0	0.0
1136	NC_011299	Acidianus	hospitalis		static		28649.0	39.0	0.0	0.0
1137	NC_014110	Pyrococcus	sp.		static		12205.0	17.0	0.0	0.0
1138	NC_014116	Thermococcus	sp.		static		21566.0	32.0	0.0	0.0
1139	NC_001387	Streptomyces	lividans		static		8830.0	10.0	0.0	0.0
1150	NC_020270	Escherichia	coli		mosaic		62196.0	96.0	1.0	0.010416666666666666
1151	NC_020271	Escherichia	coli		mosaic		137728.0	135.0	2.0	0.014814814814814815
1156	NC_002134	Shigella	flexneri		mosaic		94281.0	117.0	3.0	0.02564102564102564
1157	NC_002122	Shigella	sonnei		mosaic		93399.0	108.0	0.0	0.0
1161	NC_004839	Yersinia	pestis		mosaic		70559.0	76.0	0.0	0.0
1162	NC_011980	Escherichia	coli		mosaic		103275.0	164.0	2.0	0.012195121951219513
1163	NC_002483	Escherichia	coli		mosaic		99159.0	105.0	0.0	0.0
1164	NC_004835	Yersinia	pestis		mosaic		100984.0	78.0	0.0	0.0
1165	NC_004836	Yersinia	pestis		mosaic		70504.0	64.0	0.0	0.0
1171	NC_020451	Vibrio	coralliilyticus		static		26631.0	30.0	0.0	0.0
1172	NC_020452	Pseudomonas	aeruginosa		mosaic		21880.0	23.0	1.0	0.043478260869565216
1173	NC_020552	Citrobacter	freundii		mosaic		54038.0	52.0	2.0	0.038461538461538464
1175	NC_020811	Klebsiella	pneumoniae		mosaic		54035.0	52.0	2.0	0.038461538461538464
1176	NC_020818	Acinetobacter	baumannii		mosaic		47098.0	43.0	3.0	0.06976744186046512
1180	NC_012674	Pseudomonas	fluorescens		mosaic		83042.0	93.0	0.0	0.0
1181	NC_020884	Bacillus	thuringiensis		static		11363.0	19.0	0.0	0.0
1182	NC_020893	Klebsiella	pneumoniae		mosaic		86518.0	95.0	2.0	0.021052631578947368
1184	NC_021076	Staphylococcus	aureus		mosaic		39287.0	39.0	2.0	0.05128205128205128
1185	NC_021077	Comamonas	sp.		mosaic		119225.0	122.0	0.0	0.0
1186	NC_021078	Klebsiella	pneumoniae		mosaic		71446.0	78.0	6.0	0.07692307692307693
1187	NC_021087	Enterobacter	cloacae		mosaic		25855.0	14.0	4.0	0.2857142857142857
1188	NC_021079	Klebsiella	pneumoniae		mosaic		41919.0	50.0	4.0	0.08
1189	NC_021080	Rhodococcus	fascians		static		198917.0	184.0	0.0	0.0
1192	NC_021187	Thermus	sp.		static		12474.0	19.0	0.0	0.0
1193	NC_021188	Thermus	sp.		static		15957.0	15.0	0.0	0.0
1194	NC_021198	Klebsiella	pneumoniae		mosaic		250444.0	215.0	6.0	0.027906976744186046
1195	NC_021199	Klebsiella	pneumoniae		mosaic		141545.0	133.0	9.0	0.06766917293233082
1196	NC_021209	Sinorhizobium	sp.		static		108938.0	102.0	0.0	0.0
1197	NC_021238	Klebsiella	pneumoniae		mosaic		55417.0	49.0	1.0	0.02040816326530612
1199	NC_021240	Paracoccus	marcusii		static		10672.0	10.0	0.0	0.0
1200	NC_021241	Paracoccus	marcusii		static		15289.0	15.0	0.0	0.0
1203	NC_021488	Klebsiella	pneumoniae		mosaic		62592.0	73.0	1.0	0.0136986301369863
1209	NC_021572	Lactobacillus	paracasei		static		9754.0	14.0	0.0	0.0
1210	NC_021573	Lactobacillus	paracasei		static		6650.0	10.0	0.0	0.0
1212	NC_021575	Anabaena	variabilis		static		27051.0	18.0	0.0	0.0
1213	NC_021576	Klebsiella	pneumoniae		mosaic		49770.0	43.0	5.0	0.11627906976744186
1214	NC_021622	Klebsiella	pneumoniae		mosaic		56171.0	64.0	4.0	0.0625
1215	NC_021623	Borrelia	hermsii		static		173739.0	164.0	0.0	0.0
1217	NC_021724	Aggregatibacter	actinomycetemcomitans		static		24102.0	40.0	0.0	0.0
1219	NC_021808	Vibrio	harveyi		static		9615.0	16.0	0.0	0.0
1220	NC_021914	Sulfolobus	solfataricus		static		27975.0	34.0	0.0	0.0
1223	NC_022105	Escherichia	coli		mosaic		35341.0	50.0	1.0	0.02
1226	NC_022333	Escherichia	coli		mosaic		165311.0	222.0	1.0	0.0045045045045045045
1228	NC_022346	Pseudomonas	aeruginosa		mosaic		31529.0	26.0	1.0	0.038461538461538464
1230	NC_022368	Bacillaceae	bacterium		static		38362.0	49.0	0.0	0.0
1231	NC_022375	Escherichia	coli		mosaic		59395.0	86.0	2.0	0.023255813953488372
1232	NC_022437	Pseudomonas	fluorescens		static		43794.0	51.0	0.0	0.0
1233	NC_022520	Klebsiella	pneumoniae		mosaic		77801.0	105.0	5.0	0.047619047619047616
1235	NC_022618	Staphylococcus	epidermidis		mosaic		28743.0	21.0	6.0	0.2857142857142857
1236	NC_022652	Klebsiella	pneumoniae		mosaic		151885.0	175.0	5.0	0.02857142857142857
1237	NC_014309	Ralstonia	solanacearum		static		2163376.0	1790.0	11.0	0.006145251396648044
1238	NC_014308	Ralstonia	solanacearum		static		12811.0	22.0	0.0	0.0
1239	NC_022885	Escherichia	coli		mosaic		145401.0	171.0	4.0	0.023391812865497075
1240	NC_022963	Erwinia	piriflorinigrans		static		37376.0	42.0	0.0	0.0
1241	NC_022992	Escherichia	coli		mosaic		115452.0	134.0	5.0	0.03731343283582089
1244	NC_022996	Escherichia	coli		mosaic		124908.0	150.0	5.0	0.03333333333333333
1247	NC_023067	Streptomyces	sp.		static		34083.0	41.0	0.0	0.0
1248	NC_023068	Streptomyces	sp.		static		25899.0	30.0	0.0	0.0
1250	NC_023074	Bacillus	thuringiensis		mosaic		77627.0	93.0	0.0	0.0
1252	NC_023278	Staphylococcus	aureus		static		20269.0	22.0	2.0	0.09090909090909091
1253	NC_023282	Streptomyces	sp.		static		93863.0	102.0	0.0	0.0
1254	NC_023283	Streptomyces	sp.		mosaic		436858.0	456.0	0.0	0.0
1255	NC_023284	Streptomyces	sp.		mosaic		432159.0	430.0	1.0	0.002325581395348837
1256	NC_023285	Streptomyces	sp.		static		409218.0	424.0	1.0	0.0023584905660377358
1257	NC_023286	Streptomyces	sp.		static		389676.0	409.0	0.0	0.0
1258	NC_023287	Exiguobacterium	sp.		mosaic		71276.0	65.0	4.0	0.06153846153846154
1259	NC_023288	Exiguobacterium	sp.		mosaic		19981.0	22.0	0.0	0.0
1261	NC_023316	Streptomyces	sp.		static		127862.0	127.0	0.0	0.0
1267	NC_023315	Escherichia	coli		mosaic		85507.0	118.0	1.0	0.00847457627118644
1268	NC_023323	Escherichia	coli		mosaic		60043.0	73.0	5.0	0.0684931506849315
1270	NC_023326	Escherichia	coli		mosaic		92447.0	126.0	4.0	0.031746031746031744
1271	NC_023327	Escherichia	coli		mosaic		168543.0	233.0	2.0	0.008583690987124463
1272	NC_023328	Escherichia	coli		static		6822.0	10.0	0.0	0.0
1274	NC_023331	Klebsiella	pneumoniae		mosaic		42848.0	36.0	1.0	0.027777777777777776
1275	NC_023332	Klebsiella	pneumoniae		mosaic		213019.0	204.0	5.0	0.024509803921568627
1276	NC_023333	Klebsiella	pneumoniae		mosaic		246176.0	215.0	5.0	0.023255813953488372
1277	NC_023334	Klebsiella	pneumoniae		mosaic		203577.0	191.0	6.0	0.031413612565445025
1278	NC_023910	Escherichia	coli		mosaic		53416.0	81.0	5.0	0.06172839506172839
1279	NC_023911	Raoultella	planticola		mosaic		277682.0	372.0	5.0	0.013440860215053764
1280	NC_023913	Enterococcus	faecalis		static		12270.0	10.0	1.0	0.1
1281	NC_023903	Klebsiella	pneumoniae		mosaic		113640.0	107.0	2.0	0.018691588785046728
1282	NC_023904	Klebsiella	pneumoniae		mosaic		113622.0	107.0	2.0	0.018691588785046728
1283	NC_023918	Clostridium	perfringens		static		54478.0	55.0	0.0	0.0
1286	NC_011412	Clostridium	perfringens		mosaic		64753.0	63.0	0.0	0.0
1288	NC_019045	Escherichia	coli		mosaic		165974.0	186.0	6.0	0.03225806451612903
1289	NC_019046	Escherichia	coli		static		31684.0	36.0	0.0	0.0
1290	NC_019047	Escherichia	coli		mosaic		34294.0	40.0	3.0	0.075
