locus	character
NZ_CP017133	static
NC_006827	static
NC_001400	static
NZ_CP016821	static
NZ_CP011066	static
NC_012497	static
NZ_CP015587	static
NZ_CP004275	static
NZ_CP005888	static
NC_012168	static
NZ_CP015215	static
NC_015980	static
NC_020554	static
NG_049507	static
NZ_CP012557	static
NC_012169	static
NZ_CP017643	static
NC_009660	static
NZ_CP009619	static
NZ_CP015321	static
NZ_CP018769	static
NZ_CP012100	static
NZ_CP014582	static
NZ_CP014202	static
NC_002110	static
NC_002610	static
NC_019172	static
NC_019329	static
NC_006825	static
NG_052141	static
NZ_CP010097	static
NZ_CP011140	static
NC_017653	static
NC_017070	static
NZ_CP010353	static
NZ_CP013582	static
NC_001858	static
NZ_CP008720	static
NC_002101	static
NC_001383	static
NZ_CP013528	static
NC_011249	static
NZ_CP014532	static
NG_052145	static
NZ_CP016482	static
NZ_CP018459	static
NZ_CP018881	static
NC_012110	static
NC_002123	static
NG_049222	static
NC_011414	static
NC_005570	static
NZ_CP004172	static
NZ_CP004294	static
NC_013667	static
NZ_CP015845	static
NG_048151	static
NC_021914	static
NZ_CP009695	static
NC_017109	static
NC_001456	static
NC_001766	static
NZ_CP014603	static
NZ_CP008709	static
NC_018742	static
NZ_CP004881	static
NC_016969	static
NC_010873	static
NC_015667	static
NG_048912	static
NZ_CP004233	static
NZ_CP007642	static
NZ_CP009222	static
NC_004308	static
NC_004652	static
NZ_CP004164	static
NC_014028	static
NC_006391	static
NG_048898	static
NC_011363	static
NC_023011	static
NC_019242	static
NC_001772	static
NC_007959	static
NC_004988	static
NZ_CP012896	static
NZ_CP012491	static
NZ_CP007791	static
NZ_CP011605	static
NZ_CP005721	static
NZ_CP013746	static
NZ_CP014707	static
NZ_CP012535	static
NZ_CP005759	static
NC_012130	static
NC_010111	static
NC_012634	static
NC_019314	static
NZ_CP012748	static
NC_012516	static
NC_017383	static
NC_015716	static
NC_012104	static
NC_005703	static
NC_013345	static
NC_016773	static
NZ_CP013615	static
NC_021231	static
NZ_CP004231	static
NC_010872	static
NZ_CP017301	static
NZ_CP003988	static
NC_025162	static
NG_047421	static
NZ_CP015809	static
NC_011258	static
NC_008246	static
NZ_CP017423	static
NC_003114	static
NZ_CP004177	static
NC_002144	static
NC_020884	static
NC_018684	static
NC_004969	static
NZ_CP016451	static
NZ_CP010530	static
NG_050355	static
NC_007718	static
NC_010697	static
NZ_CP018446	static
NZ_CP016902	static
NZ_CP019016	static
NG_050212	static
NC_025161	static
NC_018989	static
NC_017536	static
NZ_CP015805	static
NC_004526	static
NG_047438	static
NZ_LN831788	static
NG_049202	static
NC_004445	static
NZ_CP013593	static
NC_010553	static
NC_002490	static
NZ_CP009672	static
NG_050093	static
NC_012251	static
NZ_CP005693	static
NZ_CP014598	static
NC_016972	static
NC_018288	static
NC_013547	static
NZ_CP016421	static
NZ_CP012489	static
NC_016747	static
NZ_LN831303	static
NZ_CP005865	static
NC_014535	static
NG_047566	static
NC_005308	static
NC_010864	static
NZ_CP009252	static
NC_012201	static
NC_021624	static
NC_015561	static
NZ_CP015786	static
NC_013164	static
NZ_CP004313	static
NZ_CP016932	static
NC_011561	static
NZ_CP004185	static
NG_049735	static
NZ_CP015097	static
NZ_CP014289	static
NC_017777	static
NC_019959	static
NC_002092	static
NC_003490	static
NG_049223	static
NG_052648	static
NC_013201	static
NZ_CP018980	static
NZ_CP018174	static
NG_047445	static
NC_010311	static
NC_015909	static
NZ_LN879503	static
NC_008738	static
NZ_CP014703	static
NZ_CP006589	static
NZ_CP005688	static
NC_011790	static
NC_020962	static
NG_050489	static
NC_001759	static
NZ_CP015783	static
NC_012208	static
NC_012550	static
NC_017115	static
NC_012255	static
NC_013549	static
NC_005919	static
NC_010372	static
NC_010466	static
NC_017798	static
NC_005329	static
NZ_CP011334	static
NZ_CP015867	static
NZ_CP013156	static
NC_025160	static
NG_048008	static
NC_010421	static
NZ_CP016544	static
NC_018499	static
NC_021515	static
NZ_CP015720	static
NG_048429	static
NG_047694	static
NC_011990	static
NC_021209	static
NZ_CP005708	static
NZ_CP016160	static
NC_019341	static
NZ_CP017017	static
NC_019003	static
NZ_CP013577	static
NC_020306	static
NC_017485	static
NC_017180	static
NC_020290	static
NZ_CP013003	static
NC_017235	static
NT_187138	static
NC_011997	static
NZ_CP004333	static
NC_025022	static
NZ_CP009358	static
NC_019957	static
NC_009934	static
NZ_CP005719	static
NC_002149	static
NC_015915	static
NC_012258	static
NG_047728	static
NC_000953	static
NC_012159	static
NZ_CP009064	static
NC_001857	static
NC_013958	static
NC_012040	static
NC_017655	static
NZ_CP018277	static
NC_012247	static
NZ_CP004238	static
NZ_CP007516	static
NZ_CP018697	static
NC_013952	static
NZ_CP015921	static
NC_014913	static
NC_004535	static
NZ_CP017103	static
NC_012172	static
NG_048897	static
NZ_CP004175	static
NZ_HG941720	static
NZ_CP004320	static
NC_010507	static
NC_015685	static
NZ_CP005736	static
NZ_CP009216	static
NC_023139	static
NC_011030	static
NC_019777	static
NC_023913	static
NZ_CP009154	static
NC_003123	static
NG_048588	static
NZ_CP018287	static
NZ_CP015707	static
NC_001848	static
NC_021159	static
NZ_CP005857	static
NG_049002	static
NC_012036	static
NC_016936	static
NC_011338	static
NC_005328	static
NC_011416	static
NZ_CP005698	static
NC_017822	static
NZ_CP007553	static
NZ_CP005875	static
NC_013363	static
NC_013283	static
NC_012167	static
NC_011406	static
NC_005003	static
NC_000957	static
NC_018746	static
NZ_CP016623	static
NC_010425	static
NC_017478	static
NZ_CP008919	static
NG_048999	static
NZ_CP015248	static
NC_002252	static
NZ_CP015861	static
NC_010922	static
NZ_CP017864	static
NC_007431	static
NC_010722	static
NC_011257	static
NZ_LN890287	static
NC_002088	static
NZ_CP004153	static
NZ_CP012102	static
NZ_CP004226	static
NC_018699	static
NZ_CP009584	static
NC_012961	static
NZ_CP018575	static
NC_011377	static
NZ_CP009123	static
NC_019271	static
NG_047840	static
NC_010699	static
NG_050299	static
NZ_CP004292	static
NG_047848	static
NC_012499	static
NZ_CP017127	static
NZ_CP013588	static
NC_017404	static
NC_018023	static
NC_022197	static
NC_017181	static
NZ_LT667502	static
NG_048099	static
NC_015182	static
NZ_CP005774	static
NC_002125	static
NZ_CP018665	static
NZ_CP017939	static
NC_019275	static
NZ_CP019138	static
NC_014653	static
NZ_CP015806	static
NZ_CP012295	static
NZ_CP009915	static
NZ_CP009320	static
NC_018421	static
NG_048259	static
NC_021922	static
NC_011865	static
NZ_LN997847	static
NC_007351	static
NZ_CP006666	static
NZ_CP019084	static
NC_011981	static
NC_017797	static
NZ_CP005700	static
NZ_CP005872	static
NC_025189	static
NG_048052	static
NZ_CP013250	static
NZ_CP014283	static
NC_021187	static
NC_016636	static
NG_048171	static
NC_015583	static
NZ_CP010819	static
NC_011413	static
NG_047555	static
NC_003273	static
NZ_CP014914	static
NC_011982	static
NZ_CP015128	static
NC_022654	static
NZ_CP004271	static
NZ_CP007677	static
NZ_CP011355	static
NC_010850	static
NC_014134	static
NZ_CP012277	static
NC_010898	static
NZ_CP004244	static
NZ_CP014515	static
NC_011640	static
NC_012797	static
NC_006969	static
NC_005913	static
NZ_CP017960	static
NC_015912	static
NC_018148	static
NC_014620	static
NC_015715	static
NC_002638	static
NC_021737	static
NZ_CP005915	static
NC_014131	static
NZ_CP016511	static
NZ_CP019297	static
NC_007184	static
NC_020196	static
NZ_CP015788	static
NC_018685	static
NC_016045	static
NG_048777	static
NZ_CP014519	static
NG_047375	static
NZ_CP015712	static
NC_006257	static
NC_001431	static
NG_052065	static
NC_019215	static
NZ_CP018208	static
NZ_CP018272	static
NC_019295	static
NZ_CP013618	static
NZ_CP015129	static
NC_009475	static
NZ_CP006634	static
NC_019353	static
NZ_CP005681	static
NC_022585	static
NC_012230	static
NC_010983	static
NC_012252	static
NC_002523	static
NC_019752	static
NZ_CP014911	static
NC_020522	static
NZ_CP005718	static
NC_017073	static
NC_019976	static
NZ_CP010454	static
NC_017539	static
NC_004164	static
NC_019202	static
NZ_CP019132	static
NG_050265	static
NC_008566	static
NZ_CP004232	static
NZ_CP004173	static
NZ_CP018709	static
NZ_CP005812	static
NC_013215	static
NZ_CP015803	static
NC_010550	static
NZ_CP010825	static
NC_019303	static
NC_016793	static
NC_008354	static
NZ_CP012032	static
NZ_CP015231	static
NC_014919	static
NG_050059	static
NC_002104	static
NG_048096	static
NZ_CP015091	static
NC_030935	static
NZ_CP013256	static
NZ_CP009044	static
NC_006870	static
NC_001373	static
NZ_CP013104	static
NC_022436	static
NC_025151	static
NZ_CP009627	static
NC_014030	static
NZ_CP016929	static
NZ_CP019193	static
NZ_CP016331	static
NT_187166	static
NC_018986	static
NZ_CP018269	static
NG_048025	static
NC_012181	static
NC_010309	static
NC_025194	static
NZ_CP012913	static
NZ_CP010124	static
NC_012088	static
NG_050547	static
NC_006910	static
NZ_CP010418	static
NC_012238	static
NC_019337	static
NZ_CP017131	static
NC_016151	static
NZ_CP004194	static
NC_021528	static
NC_013789	static
NC_020451	static
NG_049102	static
NZ_CP017140	static
NC_010608	static
NZ_CP004328	static
NC_008487	static
NC_019223	static
NC_010330	static
NC_012131	static
NC_011739	static
NZ_CP019069	static
NZ_CP018271	static
NC_019900	static
NG_048955	static
NC_001755	static
NC_017097	static
NG_050297	static
NC_019219	static
NC_014162	static
NZ_CP006765	static
NC_002575	static
NZ_CP013038	static
NC_013776	static
NC_019315	static
NG_047435	static
NG_048101	static
NZ_CP004268	static
NC_019562	static
NZ_CP016577	static
NC_007763	static
NZ_CP018325	static
NC_010541	static
NZ_CP010136	static
NZ_CP015700	static
NC_005322	static
NC_016583	static
NC_025013	static
NC_015632	static
NC_010905	static
NC_017239	static
NC_006857	static
NC_012269	static
NC_017480	static
NC_002748	static
NG_048849	static
NC_019732	static
NC_010401	static
NC_012263	static
NC_015904	static
NZ_CP009032	static
NZ_CP018877	static
NZ_CP004341	static
NZ_CP019579	static
NC_023902	static
NZ_CP013744	static
NC_012782	static
NZ_CP016078	static
NC_018680	static
NC_017041	static
NC_019092	static
NZ_CP013575	static
NZ_CP005784	static
NZ_CP004191	static
NC_009829	static
NC_025044	static
NZ_CP015711	static
NC_004961	static
NC_018990	static
NC_012162	static
NZ_CP017832	static
NG_048054	static
NC_013128	static
NZ_CP019023	static
NZ_HF677572	static
NZ_CP004156	static
NZ_CP018755	static
NC_010478	static
NZ_CP019142	static
NC_001758	static
NZ_CP012874	static
NC_002097	static
NZ_CP019318	static
NZ_CP010398	static
NC_000956	static
NZ_CP007256	static
NZ_CP018468	static
NC_019296	static
NC_008042	static
NC_010180	static
NZ_CP014581	static
NZ_CP005853	static
NZ_CP005747	static
NC_008442	static
NC_019761	static
NZ_CP018683	static
NZ_CP004187	static
NC_012245	static
NZ_CP019133	static
NZ_AP010873	static
NZ_CP005821	static
NC_011667	static
NZ_CP004199	static
NC_018583	static
NC_004976	static
NC_020391	static
NZ_CP015236	static
NG_047292	static
NZ_CP019571	static
NG_049352	static
NZ_CP014520	static
NZ_CP011866	static
NZ_CP012383	static
NG_050409	static
NZ_CP016004	static
NZ_CP005770	static
NZ_LN868941	static
NZ_CP013564	static
NZ_CP010949	static
NZ_CP014931	static
NC_019758	static
NZ_CP012628	static
NG_048555	static
NZ_CP004276	static
NC_006427	static
NC_017320	static
NG_049001	static
NC_015728	static
NG_047329	static
NC_017925	static
NG_047322	static
NC_005007	static
NZ_CP010410	static
NZ_CP019729	static
NC_018606	static
NZ_CP009359	static
NC_002632	static
NZ_CP009661	static
NZ_CP005801	static
NC_004253	static
NC_007773	static
NC_018984	static
NC_015963	static
NZ_CP009640	static
NC_017261	static
NC_013168	static
NZ_CP007644	static
NG_047686	static
NZ_CP013158	static
NC_019251	static
NC_011084	static
NZ_CP016480	static
NZ_CP011023	static
NZ_CP013053	static
NZ_CP017130	static
NC_008383	static
NC_015657	static
NC_008608	static
NC_025154	static
NZ_CP014946	static
NG_050559	static
NC_019669	static
NC_007386	static
NC_012548	static
NZ_CP016892	static
NC_006842	static
NG_050523	static
NG_052055	static
NG_047233	static
NZ_CP013982	static
NC_012267	static
NZ_CP004211	static
NZ_CP015800	static
NZ_CP009276	static
NC_023918	static
NC_012854	static
NC_019012	static
NC_005009	static
NZ_CP005880	static
NC_023328	static
NC_003065	static
NC_013747	static
NZ_CP012859	static
NZ_CP014448	static
NC_023067	static
NG_049139	static
NC_017237	static
NZ_CP012104	static
NC_019796	static
NZ_CP013529	static
NC_013972	static
NZ_CP012105	static
NC_011967	static
NC_016608	static
NC_017064	static
NT_187155	static
NZ_CP014848	static
NZ_CP016549	static
NZ_CP010156	static
NZ_CP004327	static
NC_019297	static
NZ_CP009118	static
NC_009130	static
NC_005019	static
NZ_CP013001	static
NC_007617	static
NC_013379	static
NZ_CP012287	static
NC_019762	static
NC_010097	static
NC_011845	static
NZ_CP014490	static
NC_025173	static
NC_020822	static
NC_006843	static
NZ_CP004202	static
NC_010615	static
NC_020914	static
NC_012124	static
NC_021496	static
NZ_CP015327	static
NZ_LN614829	static
NG_048123	static
NZ_CP014276	static
NC_021904	static
NZ_CP007767	static
NZ_CP005918	static
NG_047900	static
NZ_CP013691	static
NG_049244	static
NZ_CP013739	static
NC_017106	static
NG_047769	static
NZ_CP011290	static
NG_049240	static
NZ_CP013299	static
NZ_CP007545	static
NC_010607	static
NC_011604	static
NC_016852	static
NZ_CP010531	static
NC_005005	static
NC_017422	static
NZ_AP014818	static
NZ_CP007543	static
NG_047866	static
NZ_CP008717	static
NC_009346	static
NZ_LN890334	static
NZ_LN997844	static
NZ_CP014510	static
NG_047805	static
NC_018147	static
NZ_CP012854	static
NZ_CP016462	static
NC_016850	static
NZ_CP010579	static
NC_019225	static
NZ_LN999830	static
NZ_CP014290	static
NZ_CP006904	static
NG_049247	static
NZ_CP005687	static
NZ_CP004277	static
NC_011028	static
NC_014389	static
NC_010420	static
NC_014736	static
NZ_CP002700	static
NZ_CP009573	static
NZ_CP009334	static
NC_022092	static
NC_014254	static
NZ_CP003562	static
NC_020121	static
NC_009897	static
NZ_CP015111	static
NC_013388	static
NG_047232	static
NC_015918	static
NC_019377	static
NC_004834	static
NG_050311	static
NC_020289	static
NC_011082	static
NZ_CP016899	static
NC_011799	static
NZ_CP014078	static
NC_015223	static
NZ_CP007056	static
NC_004160	static
NZ_CP015205	static
NC_008444	static
NZ_CP015701	static
NC_011262	static
NC_012193	static
NC_001756	static
NZ_AP014713	static
NZ_CP018771	static
NZ_CP004180	static
NC_017411	static
NZ_CP015175	static
NG_050546	static
NC_017792	static
NC_017783	static
NC_001771	static
NZ_CP015962	static
NZ_CP013163	static
NZ_CP004179	static
NC_011781	static
NG_050259	static
NC_012191	static
NC_011337	static
NC_011228	static
NC_010312	static
NZ_CP011619	static
NZ_CP009047	static
NZ_CP012653	static
NG_048274	static
NZ_CP005780	static
NZ_CP012917	static
NC_006959	static
NZ_CP009718	static
NZ_CP013160	static
NZ_CP012476	static
NG_048920	static
NZ_CP004279	static
NZ_CP005889	static
NZ_CP006988	static
NG_049242	static
NC_012259	static
NZ_CP009348	static
NZ_CP018286	static
NZ_CP015354	static
NC_010847	static
NC_013657	static
NZ_CP005766	static
NG_048018	static
NC_019679	static
NC_015173	static
NZ_CP014888	static
NZ_CP017726	static
NC_006426	static
NZ_CP014240	static
NC_017226	static
NZ_AP014707	static
NC_016034	static
NC_013378	static
NC_019784	static
NC_017410	static
NZ_CP004280	static
NG_048187	static
NC_012853	static
NC_017817	static
NZ_CP018278	static
NZ_CP010823	static
NG_047467	static
NC_012510	static
NC_013417	static
NC_004941	static
NG_052487	static
NC_005326	static
NC_007392	static
NZ_CP015504	static
NZ_CP003950	static
NZ_CP010972	static
NG_049074	static
NZ_CP004242	static
NZ_CP013516	static
NZ_CP007036	static
NZ_CP010123	static
NC_013284	static
NC_003080	static
NC_005920	static
NZ_CP004273	static
NC_011264	static
NC_025196	static
NC_010908	static
NC_015919	static
NZ_CP013333	static
NC_017389	static
NC_008762	static
NZ_CP014922	static
NC_017220	static
NZ_CP017041	static
NC_014544	static
NC_004443	static
NC_013777	static
NC_013330	static
NZ_CP019129	static
NC_022358	static
NZ_LN907828	static
NG_051938	static
NC_006528	static
NC_004944	static
NC_019367	static
NC_007486	static
NZ_CP005903	static
NC_007616	static
NZ_CP018936	static
NC_013543	static
NG_048176	static
NC_016000	static
NC_010657	static
NC_013786	static
NC_011733	static
NC_019438	static
NZ_CP011936	static
NC_009453	static
NC_025041	static
NZ_CP010580	static
NC_006389	static
NZ_CP016558	static
NZ_CP004161	static
NZ_CP018878	static
NZ_CP012880	static
NC_017965	static
NC_018988	static
NC_024993	static
NG_049173	static
NG_049539	static
NC_012552	static
NZ_CP018282	static
NZ_CP015791	static
NZ_CP019328	static
NG_050312	static
NZ_CP004216	static
NC_007391	static
NZ_CP012708	static
NC_005023	static
NG_048256	static
NZ_CP005893	static
NC_015053	static
NC_018636	static
NC_010403	static
NZ_CP018264	static
NC_011970	static
NC_015180	static
NZ_CP011014	static
NG_051497	static
NZ_CP019315	static
NZ_CP011054	static
NC_020907	static
NZ_CP011045	static
NC_003241	static
NC_015430	static
NC_011849	static
NZ_CP009062	static
NC_017133	static
NZ_CP007143	static
NC_010884	static
NC_002096	static
NZ_CP015794	static
NZ_CP004389	static
NC_005908	static
NZ_CP014797	static
NZ_CP004361	static
NZ_CP007795	static
NG_047897	static
NZ_CP009035	static
NC_011774	static
NZ_CP012477	static
NC_015603	static
NC_021493	static
NC_008352	static
NZ_CP005799	static
NC_010177	static
NC_017185	static
NZ_CP014920	static
NC_004971	static
NC_010876	static
NZ_CP009671	static
NG_047376	static
NC_010476	static
NC_008488	static
NC_019016	static
NG_048159	static
NZ_CP013718	static
NZ_CP018721	static
NC_017406	static
NG_049217	static
NC_019004	static
NZ_CP011050	static
NC_011840	static
NC_025024	static
NG_047439	static
NG_049417	static
NG_048766	static
NZ_CP016527	static
NZ_CP005725	static
NZ_CP013503	static
NC_022783	static
NC_004320	static
NC_001765	static
NC_004968	static
NZ_CP004159	static
NC_012033	static
NZ_CP008807	static
NC_012107	static
NZ_CP005796	static
NC_019232	static
NC_011863	static
NC_021211	static
NZ_CP010910	static
NC_001855	static
NG_049343	static
NC_011248	static
NG_052167	static
NZ_CP014350	static
NZ_CP007052	static
NZ_CP012203	static
NZ_CP010532	static
NC_017019	static
NC_011407	static
NG_049311	static
NZ_CP016590	static
NZ_CP005728	static
NC_015902	static
NC_019125	static
NZ_CP018276	static
NC_006909	static
NC_014367	static
NC_016618	static
NC_005001	static
NC_004936	static
NG_047305	static
NC_000906	static
NG_049994	static
NZ_CP009657	static
NZ_CP006697	static
NC_015699	static
NG_050948	static
NZ_CP004169	static
NC_015863	static
NC_007169	static
NZ_CP007059	static
NC_017189	static
NZ_CP018283	static
NC_014912	static
NZ_CP013486	static
NC_017723	static
NC_007900	static
NC_021875	static
NC_008087	static
NC_012249	static
NZ_CP009655	static
NC_015386	static
NC_017423	static
NC_015184	static
NC_017820	static
NC_014642	static
NC_018983	static
NZ_CP005744	static
NC_019737	static
NZ_CP014353	static
NC_004832	static
NZ_CP005779	static
NZ_CP009059	static
NC_020421	static
NZ_CP007515	static
NZ_CP014747	static
NC_010114	static
NZ_CP015728	static
NC_018830	static
NG_048922	static
NZ_CP019631	static
NZ_CP012856	static
NZ_CP013175	static
NC_019301	static
NG_048932	static
NC_012200	static
NZ_CP015333	static
NG_050480	static
NG_049168	static
NZ_CP015710	static
NC_005910	static
NC_018532	static
NC_021086	static
NZ_CP009659	static
NG_048472	static
NC_017809	static
NZ_CP010408	static
NZ_CP004230	static
NC_025011	static
NZ_CP018573	static
NZ_CP015801	static
NC_011336	static
NC_004966	static
NC_019243	static
NC_004853	static
NC_001316	static
NG_048888	static
NC_017589	static
NZ_CP013983	static
NC_016600	static
NZ_CP007723	static
NC_024972	static
NZ_CP013506	static
NG_047707	static
NZ_CP014889	static
NZ_CP011123	static
NC_016634	static
NZ_CP016461	static
NC_017810	static
NZ_AP014823	static
NC_001537	static
NC_012164	static
NC_010888	static
NC_014549	static
NC_017420	static
NZ_CP017425	static
NZ_CP018266	static
NC_007093	static
NC_011254	static
NZ_CP019310	static
NG_047862	static
NG_048118	static
NC_019316	static
NZ_CP019912	static
NC_010011	static
NZ_CP015703	static
NC_022995	static
NZ_CP010860	static
NZ_LN868945	static
NC_004847	static
NC_015165	static
NC_002100	static
NC_016982	static
NZ_CP016589	static
NC_019534	static
NC_010890	static
NZ_CP016542	static
NZ_CP016179	static
NC_007714	static
NG_048921	static
NC_021512	static
NC_017224	static
NZ_CP013620	static
NC_013516	static
NZ_CP015812	static
NZ_CP006727	static
NC_019305	static
NZ_CP017565	static
NG_052227	static
NZ_CP018940	static
NZ_CP014312	static
NG_048914	static
NZ_CP018263	static
NC_010997	static
NG_049471	static
NC_019290	static
NC_023324	static
NZ_CP013565	static
NC_001520	static
NC_012152	static
NZ_CP012399	static
NZ_CP013560	static
NC_014035	static
NZ_CP015143	static
NC_011499	static
NC_015377	static
NC_021927	static
NC_007771	static
NC_007206	static
NC_010928	static
NC_021573	static
NZ_CP012530	static
NC_019330	static
NC_013368	static
NC_019884	static
NC_002193	static
NZ_CP004249	static
NC_020128	static
NZ_CP012031	static
NZ_CP006638	static
NC_019289	static
NZ_CP015146	static
NZ_CP012537	static
NC_019734	static
NC_011073	static
NZ_CP015523	static
NZ_CP019036	static
NZ_CP019438	static
NZ_CP005800	static
NZ_CP014893	static
NZ_CP017771	static
NC_012518	static
NC_012179	static
NZ_FO082822	static
NC_016840	static
NC_012219	static
NC_022076	static
NC_003042	static
NC_002106	static
NZ_CP015793	static
NC_020227	static
NZ_CP012751	static
NC_001470	static
NC_002776	static
NZ_CP017855	static
NZ_CP004329	static
NZ_CP019027	static
NC_017903	static
NC_022437	static
NC_012222	static
NZ_CP004246	static
NG_047915	static
NC_019134	static
NZ_CP013170	static
NZ_CP015785	static
NG_047603	static
NC_021594	static
NC_010096	static
NC_010874	static
NZ_CP010104	static
NC_019274	static
NG_052583	static
NG_048100	static
NC_011882	static
NZ_CP012660	static
NC_010010	static
NT_187136	static
NZ_CP005894	static
NG_047796	static
NC_014113	static
NZ_CP004240	static
NC_014149	static
NC_012037	static
NZ_CP017109	static
NC_014144	static
NC_013313	static
NG_049267	static
NZ_CP018279	static
NC_004947	static
NC_013390	static
NZ_CP009332	static
NZ_CP014821	static
NZ_CP004207	static
NZ_CP015804	static
NG_048926	static
NG_048128	static
NG_047816	static
NZ_CP014599	static
NC_013178	static
NC_002679	static
NC_017494	static
NC_012229	static
NC_000952	static
NC_016772	static
NZ_LN890332	static
NC_007713	static
NG_048137	static
NZ_CP009169	static
NC_001994	static
NC_019938	static
NC_009425	static
NZ_CP010866	static
NC_004345	static
NZ_LN868939	static
NC_005307	static
NC_012513	static
NC_014719	static
NZ_CP004215	static
NZ_CP017132	static
NG_047372	static
NZ_CP011405	static
NC_019327	static
NC_013349	static
NC_014026	static
NZ_CP017870	static
NZ_CP012955	static
NZ_LN890286	static
NG_047747	static
NZ_CP013041	static
NZ_CP005859	static
NZ_CP016021	static
NZ_CP014939	static
NZ_CP010108	static
NG_049464	static
NG_049017	static
NC_016748	static
NC_008378	static
NC_021574	static
NZ_CP015722	static
NG_049246	static
NG_050470	static
NC_015060	static
NZ_CP014825	static
NZ_CP005886	static
NC_012654	static
NZ_CP003955	static
NC_013534	static
NZ_CP014701	static
NG_050006	static
NC_011998	static
NG_052259	static
NC_016598	static
NC_012106	static
NC_002107	static
NZ_CP011544	static
NG_049057	static
NG_050483	static
NZ_CP017108	static
NC_019735	static
NZ_CP010583	static
NC_019728	static
NC_015911	static
NZ_CP004343	static
NG_050284	static
NC_012189	static
NC_017795	static
NC_010260	static
NC_017957	static
NZ_CP019083	static
NG_048036	static
NG_049315	static
NC_017796	static
NC_019339	static
NC_017069	static
NZ_CP012906	static
NZ_CP016917	static
NC_002140	static
NZ_CP013238	static
NZ_CP018777	static
NZ_CP012912	static
NG_047918	static
NG_047291	static
NC_017833	static
NZ_CP005908	static
NC_013746	static
NC_019187	static
NZ_CP004286	static
NZ_CP015223	static
NC_017242	static
NC_003091	static
NC_021876	static
NZ_AP014819	static
NC_012239	static
NZ_CP009417	static
NC_017139	static
NZ_CP007126	static
NC_021495	static
NZ_CP007517	static
NC_011260	static
NC_004979	static
NC_019733	static
NC_002121	static
NZ_CP006901	static
NZ_CP005971	static
NC_015979	static
NZ_CP005762	static
NZ_LN824136	static
NC_020262	static
NC_011214	static
NC_012185	static
NC_019385	static
NC_007961	static
NC_017241	static
NG_050302	static
NC_020921	static
NZ_CP009675	static
NZ_CP009446	static
NZ_CP012574	static
NZ_CP004291	static
NC_012266	static
NZ_CP018292	static
NZ_CP014083	static
NC_019980	static
NG_047282	static
NZ_CP004316	static
NC_015756	static
NG_048078	static
NZ_CP005911	static
NC_018978	static
NC_005245	static
NG_050469	static
NC_006975	static
NC_011962	static
NC_019961	static
NZ_CP018746	static
NC_019440	static
NC_011265	static
NG_052240	static
NC_019366	static
NC_015560	static
NC_020545	static
NC_004948	static
NC_017565	static
NC_007678	static
NC_012113	static
NZ_CP005879	static
NZ_CP016002	static
NC_011972	static
NC_017738	static
NC_018982	static
NC_013391	static
NZ_CP014068	static
NC_017495	static
NC_012176	static
NG_052433	static
NC_024970	static
NZ_CP009634	static
NC_019348	static
NZ_CP012271	static
NC_016597	static
NZ_FO704549	static
NZ_CP007797	static
NG_047914	static
NG_048225	static
NC_014009	static
NC_011411	static
NC_017558	static
NC_015419	static
NZ_CP019309	static
NZ_CP009572	static
NZ_CP014831	static
NG_051704	static
NZ_CP009475	static
NZ_CP016427	static
NC_016907	static
NC_022114	static
NC_016780	static
NZ_AP014884	static
NZ_CP004170	static
NZ_CP005757	static
NC_011656	static
NC_013129	static
NC_018968	static
NC_020130	static
NC_011877	static
NZ_CP009635	static
NC_004747	static
NC_005230	static
NC_021210	static
NZ_CP013255	static
NC_025152	static
NZ_CP004311	static
NG_049305	static
NC_002093	static
NZ_CP011274	static
NC_025158	static
NG_048993	static
NC_018997	static
NC_021809	static
NZ_CP004213	static
NZ_CP016487	static
NZ_CP010911	static
NZ_CP002702	static
NC_006139	static
NZ_LT635895	static
NZ_CP018851	static
NC_014827	static
NC_021497	static
NG_049071	static
NC_018503	static
NC_014548	static
NZ_CP005741	static
NG_048181	static
NZ_CP015324	static
NC_022074	static
NZ_FO818639	static
NC_010494	static
NC_025117	static
NC_014936	static
NG_048718	static
NC_021817	static
NZ_CP008954	static
NZ_CP013258	static
NZ_CP004206	static
NC_012157	static
NG_048628	static
NZ_CP004300	static
NC_012001	static
NC_007185	static
NC_017348	static
NZ_CP015597	static
NC_015922	static
NG_048819	static
NC_017260	static
NC_017561	static
NC_010065	static
NZ_CP004293	static
NZ_CP010303	static
NG_052486	static
NC_021525	static
NC_013923	static
NC_014157	static
NZ_CP015601	static
NZ_CP005913	static
NG_048751	static
NC_031936	static
NC_019307	static
NC_012512	static
NZ_CP013613	static
NC_013384	static
NC_016835	static
NZ_CP019329	static
NZ_CP005092	static
NZ_CP004192	static
NC_004252	static
NC_015062	static
NG_047378	static
NG_049137	static
NZ_CP004165	static
NC_001382	static
NC_022536	static
NC_015213	static
NZ_CP004158	static
NC_015511	static
NC_008792	static
NZ_CP014602	static
NC_017500	static
NC_012165	static
NG_048120	static
NZ_CP015368	static
NC_014226	static
NC_005325	static
NC_011839	static
NG_048934	static
NC_008320	static
NC_019750	static
NZ_CP014832	static
NZ_CP019446	static
NC_012509	static
NZ_CP009065	static
NC_019426	static
NC_010851	static
NC_016750	static
NC_013500	static
NC_004935	static
NC_014818	static
NC_002253	static
NZ_CP009289	static
NC_015170	static
NZ_CP007184	static
