	locus	Genus	Species	environment	character	IS26	length	CDS	gene counts	Gene_proportion
572	NC_019069	Escherichia	coli		mosaic		166744.0	187.0	11.0	0.058823529411764705
573	NC_019071	Escherichia	coli		mosaic		70382.0	98.0	2.0	0.02040816326530612
574	NC_019072	Escherichia	coli		mosaic		69812.0	98.0	2.0	0.02040816326530612
575	NC_019073	Escherichia	coli		mosaic		76878.0	100.0	9.0	0.09
582	NC_019093	Escherichia	coli		mosaic		59260.0	64.0	7.0	0.109375
583	NC_019094	Escherichia	coli		static		79478.0	125.0	5.0	0.04
584	NC_019095	Escherichia	coli		mosaic		76635.0	84.0	8.0	0.09523809523809523
585	NC_019096	Escherichia	coli		mosaic		38611.0	40.0	2.0	0.05
586	NC_019097	Escherichia	coli		mosaic		98809.0	130.0	5.0	0.038461538461538464
587	NC_019056	Escherichia	coli		mosaic		9902.0	11.0	3.0	0.2727272727272727
588	NC_019057	Escherichia	coli		mosaic		70262.0	97.0	2.0	0.020618556701030927
590	NC_019063	Escherichia	coli		mosaic		88803.0	96.0	9.0	0.09375
592	NC_019078	Escherichia	coli		static		6952.0	10.0	0.0	0.0
593	NC_009132	Escherichia	coli		mosaic		63946.0	71.0	10.0	0.14084507042253522
603	NC_019148	Staphylococcus	aureus		mosaic		25961.0	22.0	4.0	0.18181818181818182
605	NC_019150	Staphylococcus	aureus		mosaic		27069.0	38.0	6.0	0.15789473684210525
606	NC_018956	Staphylococcus	aureus		mosaic		27068.0	36.0	6.0	0.16666666666666666
607	NC_018957	Staphylococcus	aureus		mosaic		26972.0	38.0	6.0	0.15789473684210525
609	NC_018963	Staphylococcus	aureus		mosaic		27067.0	37.0	6.0	0.16216216216216217
610	NC_018967	Staphylococcus	aureus		static		30127.0	43.0	0.0	0.0
611	NC_018968	Staphylococcus	aureus		static		28404.0	40.0	4.0	0.1
613	NC_018974	Staphylococcus	aureus		mosaic		27070.0	39.0	7.0	0.1794871794871795
617	NC_019152	Klebsiella	pneumoniae		mosaic		21138.0	14.0	7.0	0.5
619	NC_019153	Klebsiella	pneumoniae		mosaic		162746.0	137.0	8.0	0.058394160583941604
620	NC_019154	Klebsiella	pneumoniae		mosaic		61881.0	72.0	2.0	0.027777777777777776
621	NC_019155	Klebsiella	pneumoniae		mosaic		115300.0	108.0	15.0	0.1388888888888889
623	NC_019159	Klebsiella	pneumoniae		mosaic		13636.0	12.0	2.0	0.16666666666666666
624	NC_019162	Klebsiella	pneumoniae		mosaic		54035.0	52.0	10.0	0.19230769230769232
625	NC_019163	Klebsiella	pneumoniae		mosaic		41187.0	52.0	5.0	0.09615384615384616
626	NC_019165	Klebsiella	pneumoniae		mosaic		107748.0	116.0	21.0	0.1810344827586207
627	NC_018959	Staphylococcus	aureus		mosaic		27059.0	39.0	6.0	0.15384615384615385
629	NC_018961	Staphylococcus	aureus		mosaic		27068.0	36.0	6.0	0.16666666666666666
630	NC_018976	Staphylococcus	aureus		mosaic		27425.0	34.0	2.0	0.058823529411764705
631	NC_019156	Klebsiella	pneumoniae		mosaic		15101.0	16.0	2.0	0.125
632	NC_019157	Klebsiella	pneumoniae		mosaic		43380.0	41.0	6.0	0.14634146341463414
633	NC_019158	Klebsiella	pneumoniae		mosaic		137813.0	165.0	7.0	0.04242424242424243
652	NC_019197	Shigella	flexneri		mosaic		136694.0	165.0	85.0	0.5151515151515151
654	NC_019199	Acinetobacter	baumannii		mosaic		8964.0	11.0	0.0	0.0
656	NC_019202	Pseudomonas	aeruginosa		static		103532.0	105.0	0.0	0.0
662	NC_019213	Enterococcus	faecalis		mosaic		42602.0	40.0	3.0	0.075
664	NC_019217	uncultured	bacterium		mosaic		58274.0	54.0	6.0	0.1111111111111111
672	NC_019229	Rickettsia	felis		static		62882.0	64.0	7.0	0.109375
676	NC_019234	Yersinia	enterocolitica		mosaic		66845.0	72.0	5.0	0.06944444444444445
690	NC_019254	Shigella	sp.		mosaic		54291.0	70.0	19.0	0.2714285714285714
691	NC_019256	Shigella	sp.		mosaic		32533.0	44.0	10.0	0.22727272727272727
692	NC_019257	Clostridium	perfringens		mosaic		70192.0	83.0	5.0	0.060240963855421686
694	NC_019259	Clostridium	perfringens		static		48787.0	52.0	1.0	0.019230769230769232
696	NC_019261	Riemerella	anatipestifer		mosaic		11435.0	10.0	0.0	0.0
698	NC_019263	Delftia	acidovorans		mosaic		77429.0	84.0	15.0	0.17857142857142858
699	NC_019264	Delftia	acidovorans		mosaic		60421.0	64.0	8.0	0.125
700	NC_019267	Serratia	marcescens		mosaic		12957.0	10.0	6.0	0.6
701	NC_019268	Acinetobacter	lwoffii		mosaic		47274.0	46.0	5.0	0.10869565217391304
706	NC_019274	Psychrobacter	sp.		static		34467.0	33.0	1.0	0.030303030303030304
709	NC_019281	Acinetobacter	lwoffii		mosaic		46165.0	44.0	4.0	0.09090909090909091
710	NC_019283	Delftia	acidovorans		mosaic		74280.0	79.0	10.0	0.12658227848101267
716	NC_019299	uncultured	bacterium		mosaic		57951.0	53.0	7.0	0.1320754716981132
722	NC_019307	Streptomyces	sp.		static		84833.0	129.0	0.0	0.0
724	NC_019326	Arthrobacter	sp.		static		47826.0	52.0	2.0	0.038461538461538464
725	NC_019327	Acetobacter	pasteurianus		static		20898.0	32.0	0.0	0.0
726	NC_019329	Sulfitobacter	sp.		static		10588.0	15.0	1.0	0.06666666666666667
727	NC_019330	Arthrobacter	sp.		static		61044.0	73.0	3.0	0.0410958904109589
728	NC_019331	Arthrobacter	sp.		mosaic		98081.0	112.0	6.0	0.05357142857142857
729	NC_019332	Arthrobacter	sp.		mosaic		90042.0	104.0	1.0	0.009615384615384616
730	NC_019334	Pseudomonas	syringae		mosaic		34526.0	52.0	2.0	0.038461538461538464
731	NC_019335	Salmonella	sp.		static		88115.0	104.0	1.0	0.009615384615384616
732	NC_019336	Salmonella	sp.		static		86904.0	101.0	1.0	0.009900990099009901
733	NC_019337	Acetobacter	pasteurianus		static		30498.0	42.0	0.0	0.0
734	NC_019339	Arthrobacter	sp.		static		103121.0	113.0	4.0	0.035398230088495575
735	NC_019342	Salmonella	sp.		static		130175.0	180.0	19.0	0.10555555555555556
736	NC_019343	Salmonella	sp.		static		67727.0	102.0	1.0	0.00980392156862745
738	NC_019346	Enterobacter	cloacae		mosaic		66531.0	68.0	4.0	0.058823529411764705
741	NC_019349	Lactococcus	lactis		static		12067.0	11.0	0.0	0.0
742	NC_019350	Lactococcus	lactis		mosaic		14419.0	11.0	1.0	0.09090909090909091
743	NC_019351	Lactococcus	lactis		static		22388.0	23.0	0.0	0.0
744	NC_019354	Tetragenococcus	muriaticus		mosaic		21361.0	13.0	3.0	0.23076923076923078
745	NC_019355	Tetragenococcus	muriaticus		mosaic		23196.0	14.0	3.0	0.21428571428571427
746	NC_019356	Paracoccus	marcusii		static		7672.0	12.0	1.0	0.08333333333333333
748	NC_019362	Sulfitobacter	guttiformis		static		53184.0	32.0	0.0	0.0
750	NC_019364	Sulfitobacter	guttiformis		static		118476.0	110.0	0.0	0.0
751	NC_019365	Streptococcus	infantis		static		11221.0	10.0	2.0	0.2
752	NC_019366	Paracoccus	aestuarii		static		13005.0	15.0	2.0	0.13333333333333333
753	NC_019367	Paracoccus	marcusii		static		35952.0	27.0	0.0	0.0
754	NC_019368	Enterobacter	cloacae		mosaic		87731.0	98.0	7.0	0.07142857142857142
758	NC_019375	Providencia	stuartii		mosaic		180184.0	205.0	16.0	0.07804878048780488
759	NC_019376	Sphingobium	fuliginis		mosaic		37317.0	39.0	4.0	0.10256410256410256
760	NC_019377	Lactococcus	lactis		static		55395.0	44.0	12.0	0.2727272727272727
761	NC_019378	Burkholderia	cepacia		mosaic		99001.0	60.0	6.0	0.1
763	NC_019284	Enterococcus	faecalis		mosaic		47277.0	41.0	4.0	0.0975609756097561
764	NC_019285	Haloferax	lucentense		static		10795.0	13.0	0.0	0.0
770	NC_019291	Planobispora	rosea		static		15520.0	18.0	1.0	0.05555555555555555
778	NC_019369	Burkholderia	cepacia		mosaic		82988.0	89.0	11.0	0.12359550561797752
780	NC_019218	uncultured	bacterium		mosaic		59113.0	54.0	11.0	0.2037037037037037
786	NC_019361	[Haemophilus]	parasuis		mosaic		15672.0	16.0	1.0	0.0625
787	NC_019328	Pseudomonas	syringae		static		76232.0	105.0	8.0	0.0761904761904762
789	NC_019338	Arthrobacter	sp.		mosaic		88007.0	98.0	3.0	0.030612244897959183
790	NC_019380	Aeromonas	hydrophila		mosaic		165906.0	146.0	9.0	0.06164383561643835
791	NC_019381	Pasteurella	multocida		mosaic		13551.0	16.0	2.0	0.125
793	NC_019341	Pseudomonas	syringae		static		41724.0	65.0	3.0	0.046153846153846156
794	NC_017767	Thermus	thermophilus		mosaic		81151.0	89.0	9.0	0.10112359550561797
800	NC_019248	Bartonella	sp.		static		28653.0	29.0	0.0	0.0
801	NC_019344	Serratia	marcescens		mosaic		81793.0	111.0	9.0	0.08108108108108109
803	NC_004444	Pseudomonas	resinovorans		mosaic		199035.0	198.0	19.0	0.09595959595959595
806	NC_019360	Citrobacter	freundii		mosaic		288920.0	262.0	28.0	0.10687022900763359
807	NC_019384	Klebsiella	pneumoniae		mosaic		53286.0	51.0	11.0	0.21568627450980393
808	NC_011838	Pseudomonas	putida		mosaic		200231.0	199.0	20.0	0.10050251256281408
809	NC_019389	Klebsiella	pneumoniae		mosaic		127508.0	124.0	25.0	0.20161290322580644
810	NC_019390	Klebsiella	pneumoniae		mosaic		207819.0	168.0	29.0	0.17261904761904762
812	NC_019553	Oenococcus	oeni		mosaic		18332.0	18.0	1.0	0.05555555555555555
813	NC_019554	Oenococcus	oeni		static		21926.0	26.0	4.0	0.15384615384615385
814	NC_019534	Bacteroides	fragilis		static		12817.0	16.0	2.0	0.125
820	NC_019687	Clostridium	perfringens		mosaic		65875.0	73.0	5.0	0.0684931506849315
821	NC_019688	Clostridium	perfringens		static		81693.0	82.0	3.0	0.036585365853658534
831	NC_019883	Thermococcus	sp.		static		12974.0	13.0	0.0	0.0
832	NC_019884	Thermococcus	sp.		static		13322.0	16.0	0.0	0.0
833	NC_019885	Thermococcus	sp.		static		10556.0	16.0	0.0	0.0
834	NC_019886	Thermococcus	sp.		static		8576.0	11.0	0.0	0.0
835	NC_019887	Thermococcus	sp.		static		11041.0	16.0	0.0	0.0
836	NC_019888	Klebsiella	pneumoniae		mosaic		83712.0	80.0	14.0	0.175
837	NC_019889	Klebsiella	pneumoniae		mosaic		87185.0	93.0	7.0	0.07526881720430108
838	NC_019899	Klebsiella	pneumoniae		mosaic		47387.0	54.0	6.0	0.1111111111111111
848	NC_020088	Klebsiella	pneumoniae		mosaic		51160.0	67.0	9.0	0.13432835820895522
850	NC_020121	Xylella	fastidiosa		static		38297.0	40.0	2.0	0.05
854	NC_013951	Klebsiella	pneumoniae		mosaic		147416.0	196.0	33.0	0.1683673469387755
856	NC_015956	Riemerella	anatipestifer		mosaic		11704.0	10.0	0.0	0.0
859	NC_014384	Escherichia	coli		mosaic		118525.0	117.0	16.0	0.13675213675213677
860	NC_001371	Escherichia	coli		static		6646.0	23.0	0.0	0.0
861	NC_010372	Myxococcus	fulvus		static		18634.0	23.0	0.0	0.0
863	NC_006909	Leptospirillum	ferrooxidans		static		28012.0	33.0	3.0	0.09090909090909091
864	NC_006134	Campylobacter	coli		mosaic		44707.0	50.0	0.0	0.0
867	NC_005012	Campylobacter	jejuni		static		37468.0	53.0	0.0	0.0
868	NC_006135	Campylobacter	jejuni		mosaic		45205.0	49.0	0.0	0.0
869	NC_007141	Campylobacter	jejuni		mosaic		45210.0	44.0	0.0	0.0
873	NC_004949	Helicobacter	pylori		static		18291.0	15.0	0.0	0.0
874	NC_004950	Helicobacter	pylori		mosaic		10970.0	15.0	0.0	0.0
875	NC_010884	Helicobacter	pylori		static		9153.0	11.0	0.0	0.0
877	NC_013547	Helicobacter	pylori		static		9897.0	13.0	1.0	0.07692307692307693
882	NC_016968	Comamonas	testosteroni		mosaic		79291.0	76.0	8.0	0.10526315789473684
883	NC_016978	Comamonas	testosteroni		mosaic		84204.0	85.0	10.0	0.11764705882352941
884	NC_005240	Xanthomonas	citri		static		37106.0	38.0	0.0	0.0
885	NC_002575	Agrobacterium	rhizogenes		static		217594.0	173.0	8.0	0.046242774566473986
886	NC_010841	Agrobacterium	rhizogenes		static		185462.0	146.0	4.0	0.0273972602739726
890	NC_009966	Fluoribacter	dumoffii		mosaic		66512.0	57.0	1.0	0.017543859649122806
892	NC_010893	Moraxella	bovis		static		44215.0	28.0	1.0	0.03571428571428571
893	NC_010900	Moraxella	bovis		static		27075.0	33.0	1.0	0.030303030303030304
898	NC_008459	Bordetella	pertussis		static		41268.0	46.0	1.0	0.021739130434782608
900	NC_010643	Providencia	rettgeri		mosaic		39792.0	40.0	3.0	0.075
903	NC_011759	Yersinia	pseudotuberculosis		static		94967.0	100.0	9.0	0.09
909	NC_009352	Aeromonas	salmonicida		mosaic		18536.0	16.0	6.0	0.375
911	NC_006143	Aeromonas	caviae		mosaic		84749.0	92.0	6.0	0.06521739130434782
915	NC_016850	Aliivibrio	fischeri		static		32073.0	37.0	1.0	0.02702702702702703
916	NC_016853	Aliivibrio	fischeri		static		48951.0	83.0	0.0	0.0
918	NC_002473	Vibrio	parahaemolyticus		static		8784.0	10.0	0.0	0.0
920	NC_009701	Vibrio	vulnificus		mosaic		68446.0	71.0	13.0	0.18309859154929578
921	NC_009702	Vibrio	vulnificus		mosaic		56628.0	69.0	9.0	0.13043478260869565
924	NC_002579	Aggregatibacter	actinomycetemcomitans		static		25407.0	36.0	1.0	0.027777777777777776
930	NC_002118	Coxiella	burnetii		static		37329.0	37.0	0.0	0.0
931	NC_002131	Coxiella	burnetii		mosaic		32601.0	34.0	0.0	0.0
942	NC_010864	Pediococcus	acidilactici		static		11661.0	16.0	1.0	0.0625
946	NC_013944	Staphylococcus	simulans		mosaic		55171.0	49.0	14.0	0.2857142857142857
947	NC_013945	Staphylococcus	simulans		mosaic		28613.0	26.0	7.0	0.2692307692307692
949	NC_005076	Staphylococcus	sciuri		static		17108.0	14.0	1.0	0.07142857142857142
960	NC_010540	Lactococcus	garvieae		mosaic		20034.0	20.0	1.0	0.05
964	NC_001496	Bacillus	anthracis		mosaic		181654.0	142.0	10.0	0.07042253521126761
965	NC_002146	Bacillus	anthracis		mosaic		96231.0	84.0	3.0	0.03571428571428571
966	NC_010924	Bacillus	cereus		mosaic		270082.0	235.0	10.0	0.0425531914893617
968	NC_014757	Bacillus	cereus		static		56149.0	65.0	10.0	0.15384615384615385
971	NC_005311	Bacillus	licheniformis		static		9150.0	11.0	0.0	0.0
975	NC_006870	Bacillus	mycoides		static		14218.0	14.0	0.0	0.0
977	NC_005242	Lysinibacillus	sphaericus		static		11066.0	23.0	0.0	0.0
979	NC_010420	Geobacillus	stearothermophilus		static		62830.0	61.0	5.0	0.08196721311475409
982	NC_002075	Bacillus	subtilis		static		7949.0	13.0	1.0	0.07692307692307693
986	NC_015148	Bacillus	subtilis		mosaic		65774.0	108.0	0.0	0.0
988	NC_005328	Bacillus	methanolicus		static		19167.0	15.0	3.0	0.2
990	NC_012551	Lactobacillus	brevis		mosaic		65037.0	48.0	7.0	0.14583333333333334
995	NC_014620	Lactobacillus	casei		static		13908.0	13.0	2.0	0.15384615384615385
1004	NC_010603	Lactobacillus	reuteri		mosaic		12160.0	14.0	0.0	0.0
1012	NC_003227	Corynebacterium	glutamicum		mosaic		27856.0	27.0	6.0	0.2222222222222222
1014	NC_007101	Spiroplasma	citri		static		13374.0	10.0	0.0	0.0
1016	NC_008318	Thermoplasma	acidophilum		static		15723.0	18.0	0.0	0.0
1020	NC_004734	Acidithiobacillus	caldus		static		14155.0	16.0	2.0	0.125
1021	NC_010600	Acidithiobacillus	caldus		mosaic		65158.0	45.0	6.0	0.13333333333333333
1022	NC_010847	Paracoccus	aminophilus		static		18563.0	17.0	3.0	0.17647058823529413
1024	NC_005913	Beet	leafhopper		static		10785.0	11.0	0.0	0.0
1025	NC_014653	Photobacterium	damselae		static		153429.0	172.0	22.0	0.12790697674418605
1026	NC_016983	Photobacterium	damselae		mosaic		204052.0	234.0	15.0	0.0641025641025641
1027	NC_008441	Streptomyces	laurentii		static		15397.0	10.0	0.0	0.0
1031	NC_004852	Sulfolobus	islandicus		static		24554.0	38.0	0.0	0.0
1035	NC_012219	Clostridium	botulinum		static		106981.0	122.0	6.0	0.04918032786885246
1036	NC_003458	Lactobacillus	acidophilus		static		13913.0	15.0	2.0	0.13333333333333333
1038	NC_005001	Corynebacterium	diphtheriae		static		15100.0	15.0	1.0	0.06666666666666667
1044	NC_005909	Pseudomonas	alcaligenes		mosaic		32743.0	29.0	2.0	0.06896551724137931
1045	NC_004939	Corynebacterium	striatum		mosaic		51409.0	39.0	11.0	0.28205128205128205
1050	NC_004956	Pseudomonas	sp.		mosaic		108845.0	104.0	15.0	0.14423076923076922
1051	NC_007800	Bibersteinia	trehalosi		mosaic		14969.0	15.0	2.0	0.13333333333333333
1052	NC_006400	Spiroplasma	kunkelii		static		14615.0	18.0	0.0	0.0
1056	NC_010523	Tetragenococcus	halophilus		mosaic		29924.0	27.0	4.0	0.14814814814814814
1058	NC_015255	Tetragenococcus	halophilus		mosaic		36638.0	29.0	5.0	0.1724137931034483
1059	NC_015257	Tetragenococcus	halophilus		mosaic		23071.0	20.0	7.0	0.35
1061	NC_010872	Xanthomonas	axonopodis		static		15143.0	16.0	1.0	0.0625
1062	NC_007184	Sodalis	glossinidius		static		27240.0	27.0	5.0	0.18518518518518517
1063	NC_007186	Sodalis	glossinidius		static		19201.0	23.0	1.0	0.043478260869565216
1065	NC_006571	Streptomyces	albulus		static		36955.0	16.0	1.0	0.0625
1068	NC_002117	Chlamydia	psittaci		mosaic		7553.0	10.0	0.0	0.0
1070	NC_006493	Sulfolobus	sp.		static		41229.0	52.0	2.0	0.038461538461538464
1072	NC_006830	Achromobacter	xylosoxidans		mosaic		98192.0	100.0	12.0	0.12
1078	NC_009476	Aeromonas	bestiarum		mosaic		24716.0	16.0	4.0	0.25
1081	NC_006466	Cupriavidus	metallidurans		mosaic		233755.0	177.0	16.0	0.0903954802259887
1082	NC_006525	Cupriavidus	metallidurans		mosaic		171461.0	114.0	9.0	0.07894736842105263
1087	NC_002806	Microscilla	sp.		static		101648.0	64.0	6.0	0.09375
1089	NC_005307	Gordonia	westfalica		static		101016.0	105.0	4.0	0.0380952380952381
1093	NC_008308	Sphingomonas	sp.		mosaic		254797.0	263.0	31.0	0.11787072243346007
1095	NC_004834	Erwinia	sp.		static		29593.0	22.0	1.0	0.045454545454545456
1098	NC_006912	Streptomyces	sp.		static		39360.0	44.0	0.0	0.0
1101	NC_007927	Streptomyces	sp.		static		20252.0	26.0	0.0	0.0
1115	NC_010614	Vibrio	tapetis		static		82266.0	85.0	9.0	0.10588235294117647
1116	NC_004574	Ruegeria	sp.		static		148650.0	133.0	18.0	0.13533834586466165
1119	NC_003490	Corynebacterium	jeikeium		static		14875.0	16.0	3.0	0.1875
1122	NC_010598	Sulfolobus	islandicus		static		25960.0	41.0	0.0	0.0
1125	NC_015149	Bacillus	subtilis		static		85603.0	104.0	0.0	0.0
1126	NC_006907	Leptospirillum	ferrooxidans		static		28878.0	32.0	1.0	0.03125
1131	NC_010370	Laribacter	hongkongensis		mosaic		15665.0	12.0	0.0	0.0
1133	NC_010492	Arthrobacter	sp.		static		49633.0	63.0	0.0	0.0
1135	NC_010608	Exiguobacterium	arabatum		static		38945.0	42.0	2.0	0.047619047619047616
1136	NC_011299	Acidianus	hospitalis		static		28649.0	39.0	1.0	0.02564102564102564
1137	NC_014110	Pyrococcus	sp.		static		12205.0	17.0	0.0	0.0
1138	NC_014116	Thermococcus	sp.		static		21566.0	32.0	0.0	0.0
1139	NC_001387	Streptomyces	lividans		static		8830.0	10.0	0.0	0.0
1150	NC_020270	Escherichia	coli		mosaic		62196.0	96.0	2.0	0.020833333333333332
1151	NC_020271	Escherichia	coli		mosaic		137728.0	135.0	28.0	0.2074074074074074
1156	NC_002134	Shigella	flexneri		mosaic		94281.0	117.0	14.0	0.11965811965811966
1157	NC_002122	Shigella	sonnei		mosaic		93399.0	108.0	2.0	0.018518518518518517
1161	NC_004839	Yersinia	pestis		mosaic		70559.0	76.0	12.0	0.15789473684210525
1162	NC_011980	Escherichia	coli		mosaic		103275.0	164.0	29.0	0.17682926829268292
1163	NC_002483	Escherichia	coli		mosaic		99159.0	105.0	10.0	0.09523809523809523
1164	NC_004835	Yersinia	pestis		mosaic		100984.0	78.0	6.0	0.07692307692307693
1165	NC_004836	Yersinia	pestis		mosaic		70504.0	64.0	12.0	0.1875
1171	NC_020451	Vibrio	coralliilyticus		static		26631.0	30.0	3.0	0.1
1172	NC_020452	Pseudomonas	aeruginosa		mosaic		21880.0	23.0	0.0	0.0
1173	NC_020552	Citrobacter	freundii		mosaic		54038.0	52.0	10.0	0.19230769230769232
1175	NC_020811	Klebsiella	pneumoniae		mosaic		54035.0	52.0	12.0	0.23076923076923078
1176	NC_020818	Acinetobacter	baumannii		mosaic		47098.0	43.0	4.0	0.09302325581395349
1180	NC_012674	Pseudomonas	fluorescens		mosaic		83042.0	93.0	6.0	0.06451612903225806
1181	NC_020884	Bacillus	thuringiensis		static		11363.0	19.0	0.0	0.0
1182	NC_020893	Klebsiella	pneumoniae		mosaic		86518.0	95.0	12.0	0.12631578947368421
1184	NC_021076	Staphylococcus	aureus		mosaic		39287.0	39.0	2.0	0.05128205128205128
1185	NC_021077	Comamonas	sp.		mosaic		119225.0	122.0	29.0	0.23770491803278687
1186	NC_021078	Klebsiella	pneumoniae		mosaic		71446.0	78.0	6.0	0.07692307692307693
1187	NC_021087	Enterobacter	cloacae		mosaic		25855.0	14.0	1.0	0.07142857142857142
1188	NC_021079	Klebsiella	pneumoniae		mosaic		41919.0	50.0	3.0	0.06
1189	NC_021080	Rhodococcus	fascians		static		198917.0	184.0	1.0	0.005434782608695652
1192	NC_021187	Thermus	sp.		static		12474.0	19.0	0.0	0.0
1193	NC_021188	Thermus	sp.		static		15957.0	15.0	0.0	0.0
1194	NC_021198	Klebsiella	pneumoniae		mosaic		250444.0	215.0	36.0	0.16744186046511628
1195	NC_021199	Klebsiella	pneumoniae		mosaic		141545.0	133.0	23.0	0.17293233082706766
1196	NC_021209	Sinorhizobium	sp.		static		108938.0	102.0	1.0	0.00980392156862745
1197	NC_021238	Klebsiella	pneumoniae		mosaic		55417.0	49.0	16.0	0.32653061224489793
1199	NC_021240	Paracoccus	marcusii		static		10672.0	10.0	1.0	0.1
1200	NC_021241	Paracoccus	marcusii		static		15289.0	15.0	0.0	0.0
1203	NC_021488	Klebsiella	pneumoniae		mosaic		62592.0	73.0	3.0	0.0410958904109589
1209	NC_021572	Lactobacillus	paracasei		static		9754.0	14.0	2.0	0.14285714285714285
1210	NC_021573	Lactobacillus	paracasei		static		6650.0	10.0	0.0	0.0
1212	NC_021575	Anabaena	variabilis		static		27051.0	18.0	0.0	0.0
1213	NC_021576	Klebsiella	pneumoniae		mosaic		49770.0	43.0	13.0	0.3023255813953488
1214	NC_021622	Klebsiella	pneumoniae		mosaic		56171.0	64.0	8.0	0.125
1215	NC_021623	Borrelia	hermsii		static		173739.0	164.0	0.0	0.0
1217	NC_021724	Aggregatibacter	actinomycetemcomitans		static		24102.0	40.0	1.0	0.025
1219	NC_021808	Vibrio	harveyi		static		9615.0	16.0	1.0	0.0625
1220	NC_021914	Sulfolobus	solfataricus		static		27975.0	34.0	5.0	0.14705882352941177
1223	NC_022105	Escherichia	coli		mosaic		35341.0	50.0	2.0	0.04
1226	NC_022333	Escherichia	coli		mosaic		165311.0	222.0	62.0	0.27927927927927926
1228	NC_022346	Pseudomonas	aeruginosa		mosaic		31529.0	26.0	8.0	0.3076923076923077
1230	NC_022368	Bacillaceae	bacterium		static		38362.0	49.0	0.0	0.0
1231	NC_022375	Escherichia	coli		mosaic		59395.0	86.0	13.0	0.1511627906976744
1232	NC_022437	Pseudomonas	fluorescens		static		43794.0	51.0	2.0	0.0392156862745098
1233	NC_022520	Klebsiella	pneumoniae		mosaic		77801.0	105.0	9.0	0.08571428571428572
1235	NC_022618	Staphylococcus	epidermidis		mosaic		28743.0	21.0	4.0	0.19047619047619047
